venda_id,venda_data,venda_hora,loja_id,produto_id,qtd_vendida,valor_unitario
49758,2024-02-29,14:42,3,21,6,7.9
49759,2024-01-17,15:45,5,10,3,15.61
49760,2024-06-13,09:02,4,10,10,22.09
49761,2024-02-13,08:34,4,11,8,5.56
49762,2024-01-02,18:11,3,6,7,5.94
49763,2024-04-03,15:15,4,21,3,44.78
49764,2024-02-29,15:01,3,22,2,20.25
49765,2024-08-11,08:23,5,8,2,8.59
49766,2024-02-10,11:43,5,12,5,17.78
49767,2024-08-29,17:50,1,6,9,32.08
49768,2024-07-21,09:55,5,15,7,9.75
49769,2024-03-05,12:04,1,19,9,34.78
49770,2024-01-03,14:37,4,21,2,15.29
49771,2024-04-23,12:25,5,10,2,21.98
49772,2024-05-14,17:58,3,18,6,34.31
49773,2024-03-19,13:16,4,16,2,17.18
49774,2024-04-11,18:59,4,7,7,22.41
49775,2024-03-30,12:24,4,8,7,24.73
49776,2024-01-18,14:03,1,16,1,16.72
49777,2024-06-23,11:47,4,22,1,3.04
49778,2024-06-04,09:58,1,3,10,33.14
49779,2024-06-13,16:12,2,14,9,24.7
49780,2024-08-14,14:33,4,12,6,15.68
49781,2024-05-22,18:14,3,9,8,19.29
49782,2024-08-25,08:34,3,22,8,9.06
49783,2024-05-02,13:41,5,15,6,19.59
49784,2024-05-23,15:26,4,12,9,15.2
49785,2024-05-09,08:55,4,17,2,10.8
49786,2024-02-15,17:45,5,19,7,36.79
49787,2024-02-09,15:35,5,12,1,23.83
49788,2024-02-05,11:30,1,25,10,4.71
49789,2024-07-08,11:05,2,14,10,2.85
49790,2024-02-14,11:50,4,14,5,42.9
49791,2024-08-13,08:52,5,5,6,3.05
49792,2024-03-01,12:04,4,25,6,2.59
49793,2024-04-06,14:09,5,12,4,6.69
49794,2024-08-13,15:31,3,11,2,10.36
49795,2024-06-16,13:48,1,21,8,41.08
49796,2024-02-16,08:54,3,11,2,18.51
49797,2024-08-09,13:07,4,20,8,23.01
49798,2024-02-21,09:08,1,23,7,30.7
49799,2024-01-13,17:24,4,8,1,25.78
49800,2024-07-27,14:32,2,7,10,36.7
49801,2024-02-17,15:38,4,4,3,37.48
49802,2024-04-06,09:07,4,17,3,12.91
49803,2024-03-10,16:52,4,10,10,3.88
49804,2024-01-30,18:41,5,15,7,32.04
49805,2024-03-09,12:58,4,6,6,4.77
49806,2024-05-02,12:11,1,9,6,2.84
49807,2024-03-22,14:47,2,23,5,28.11
49808,2024-07-11,09:57,4,25,4,24.87
49809,2024-05-11,15:39,4,16,8,2.56
49810,2024-02-26,13:04,5,18,10,18.7
49811,2024-04-04,11:37,5,7,9,35.59
49812,2024-01-06,14:22,3,13,6,26.3
49813,2024-02-10,17:58,4,13,3,32.62
49814,2024-02-21,13:48,5,20,8,43.11
49815,2024-04-04,17:41,4,23,8,9.11
49816,2024-03-12,18:14,1,18,6,19.6
49817,2024-08-06,17:00,2,15,10,42.29
49818,2024-07-10,12:18,2,19,7,41.35
49819,2024-04-24,15:09,1,25,7,26.51
49820,2024-04-30,12:20,3,3,9,22.81
49821,2024-03-09,10:33,3,11,10,40.51
49822,2024-07-23,12:53,5,15,1,8.94
49823,2024-01-18,13:44,4,3,3,33.83
49824,2024-02-26,09:47,4,9,1,20.53
49825,2024-03-06,08:01,5,20,3,41.75
49826,2024-06-11,16:30,5,5,3,10.45
49827,2024-08-13,16:40,1,24,6,34.51
49828,2024-06-19,14:02,2,2,7,27.94
49829,2024-07-26,11:32,2,22,9,33.0
49830,2024-01-15,18:34,4,3,1,34.01
49831,2024-01-13,15:10,5,22,5,20.8
49832,2024-06-04,13:13,3,5,4,10.54
49833,2024-05-29,13:27,5,15,2,15.94
49834,2024-04-16,09:15,1,23,6,25.16
49835,2024-08-31,13:40,3,23,8,29.72
49836,2024-06-05,17:37,1,13,7,6.62
49837,2024-04-24,17:13,5,14,10,10.78
49838,2024-03-13,14:31,1,16,1,33.36
49839,2024-08-12,13:38,1,16,5,23.97
49840,2024-05-18,16:29,4,10,7,38.46
49841,2024-03-27,12:46,4,10,4,34.58
49842,2024-04-25,16:27,3,22,2,17.58
49843,2024-04-06,08:41,5,24,8,38.92
49844,2024-08-14,17:58,2,11,9,28.47
49845,2024-07-14,17:13,5,14,10,7.43
49846,2024-01-05,15:53,5,19,3,35.18
49847,2024-04-27,17:04,1,22,8,6.12
49848,2024-05-24,18:40,4,20,5,10.35
49849,2024-08-16,18:29,3,15,9,7.71
49850,2024-05-29,08:17,5,6,2,33.56
49851,2024-07-03,16:21,3,17,9,30.99
49852,2024-07-05,15:19,2,10,7,10.27
49853,2024-06-20,08:55,3,10,9,15.83
49854,2024-03-27,09:06,5,12,10,19.46
49855,2024-04-30,09:41,5,3,5,4.74
49856,2024-05-30,09:49,4,20,6,13.63
49857,2024-08-08,08:05,4,21,2,42.33
49858,2024-02-24,17:53,4,20,1,43.27
49859,2024-07-09,17:49,4,22,8,29.86
49860,2024-05-11,11:07,1,7,2,27.11
49861,2024-05-30,17:28,2,17,9,34.58
49862,2024-01-24,12:52,1,1,1,40.92
49863,2024-08-03,09:52,3,24,4,32.99
49864,2024-08-13,15:16,2,25,9,21.8
49865,2024-08-17,17:34,4,19,9,23.25
49866,2024-06-01,13:02,5,8,2,44.51
49867,2024-06-01,16:41,4,9,8,4.08
49868,2024-01-06,17:58,2,8,9,15.94
49869,2024-04-14,12:22,4,10,9,10.23
49870,2024-08-10,18:49,1,3,5,35.5
49871,2024-01-14,18:20,1,1,1,9.48
49872,2024-02-11,17:22,1,16,1,40.32
49873,2024-07-22,13:09,1,14,8,10.38
49874,2024-05-13,12:48,5,11,9,17.35
49875,2024-02-13,11:24,1,15,4,41.88
49876,2024-04-25,14:15,3,24,7,32.73
49877,2024-04-22,08:41,3,7,8,29.15
49878,2024-07-21,15:38,3,11,5,21.32
49879,2024-03-18,12:55,1,15,1,43.7
49880,2024-05-04,18:35,2,2,8,37.66
49881,2024-03-20,10:58,5,1,2,13.96
49882,2024-04-21,08:17,3,18,9,29.6
49883,2024-05-28,15:01,5,4,3,2.99
49884,2024-02-26,13:20,4,3,10,30.31
49885,2024-06-24,18:44,2,19,10,5.65
49886,2024-08-05,14:53,4,18,5,25.78
49887,2024-04-17,08:06,2,22,5,25.62
49888,2024-06-09,09:36,3,13,3,40.5
49889,2024-04-15,16:10,1,2,6,39.71
49890,2024-07-13,11:29,2,19,6,44.26
49891,2024-01-22,08:31,2,18,7,31.07
49892,2024-08-27,14:38,3,8,2,21.21
49893,2024-03-07,13:31,4,1,4,36.62
49894,2024-04-09,15:25,4,2,3,37.69
49895,2024-06-30,09:20,3,13,8,22.72
49896,2024-08-11,10:32,3,14,7,35.45
49897,2024-05-05,08:12,4,15,4,17.28
49898,2024-07-17,17:23,3,24,8,21.28
49899,2024-03-11,17:08,4,15,1,24.6
49900,2024-08-14,11:53,4,11,5,17.9
49901,2024-03-28,13:55,5,24,3,8.28
49902,2024-08-06,10:48,1,12,7,27.77
49903,2024-04-16,13:09,2,8,8,31.9
49904,2024-08-22,11:51,4,13,4,32.53
49905,2024-07-18,14:23,5,7,4,6.93
49906,2024-04-20,15:03,4,5,10,41.34
49907,2024-07-29,10:55,4,22,1,36.86
49908,2024-02-22,17:53,1,24,1,15.4
49909,2024-01-20,12:26,4,8,1,42.78
49910,2024-04-29,18:29,3,16,6,36.84
49911,2024-03-08,12:07,2,25,6,21.09
49912,2024-07-13,15:38,4,10,5,38.09
49913,2024-06-23,16:14,4,3,1,4.51
49914,2024-04-22,11:08,4,11,9,19.69
49915,2024-04-15,12:09,4,11,4,25.37
49916,2024-07-11,16:00,1,18,1,30.88
49917,2024-05-10,09:43,1,19,2,35.06
49918,2024-04-30,15:16,1,1,4,44.89
49919,2024-01-13,16:42,2,14,4,31.51
49920,2024-01-04,13:55,4,1,10,12.18
49921,2024-02-18,15:57,2,14,5,9.37
49922,2024-04-05,10:59,2,23,6,39.41
49923,2024-02-26,12:07,2,19,9,38.34
49924,2024-05-06,17:16,2,16,4,25.61
49925,2024-08-27,14:31,2,20,1,4.63
49926,2024-03-17,17:14,4,2,8,42.77
49927,2024-08-22,17:59,5,17,1,15.37
49928,2024-03-24,09:21,3,24,9,37.29
49929,2024-01-16,09:10,5,7,2,31.11
49930,2024-06-20,14:12,4,22,8,24.73
49931,2024-02-17,15:18,3,8,6,20.59
49932,2024-04-03,18:51,3,10,9,43.6
49933,2024-06-21,13:35,3,12,8,40.27
49934,2024-07-17,18:37,4,15,6,21.43
49935,2024-04-07,10:27,2,12,7,26.75
49936,2024-04-14,14:00,5,4,2,13.57
49937,2024-07-08,18:40,3,9,1,36.38
49938,2024-08-08,18:32,2,17,6,28.14
49939,2024-05-06,12:21,1,7,7,6.55
49940,2024-06-18,18:14,5,16,10,26.81
49941,2024-06-09,11:21,1,18,3,31.51
49942,2024-05-27,17:29,4,10,9,36.3
49943,2024-06-27,09:30,1,4,8,43.91
49944,2024-06-09,14:49,3,18,3,38.37
49945,2024-06-08,15:19,4,20,3,20.75
49946,2024-02-13,14:10,4,25,3,22.63
49947,2024-03-27,10:00,1,21,5,8.56
49948,2024-01-13,12:26,2,5,6,36.35
49949,2024-02-29,12:01,1,8,10,28.79
49950,2024-05-29,17:18,1,13,6,40.53
49951,2024-01-27,11:44,5,1,3,7.25
49952,2024-04-14,15:23,1,4,10,11.91
49953,2024-08-30,18:32,3,17,5,14.14
49954,2024-05-04,15:51,3,7,6,18.13
49955,2024-04-21,08:16,4,2,2,34.02
49956,2024-05-23,12:06,1,4,7,6.8
49957,2024-02-09,09:00,3,10,2,39.59
49958,2024-04-16,10:04,3,14,6,15.64
49959,2024-06-27,14:14,3,22,4,4.85
49960,2024-02-03,13:14,1,23,1,27.66
49961,2024-07-11,17:10,4,14,10,35.61
49962,2024-05-19,15:45,5,17,9,36.87
49963,2024-06-22,15:57,5,22,9,18.68
49964,2024-06-18,17:34,3,13,7,8.82
49965,2024-01-06,09:38,2,13,7,4.89
49966,2024-07-29,15:53,4,23,5,9.53
49967,2024-02-14,11:19,5,18,10,28.95
49968,2024-01-09,09:52,4,12,5,10.09
49969,2024-04-07,14:38,3,23,10,5.37
49970,2024-02-13,18:54,3,16,6,20.71
49971,2024-02-18,14:13,1,2,2,16.34
49972,2024-05-25,08:03,1,20,4,10.19
49973,2024-06-04,16:14,5,21,2,26.58
49974,2024-08-01,15:45,1,25,7,9.11
49975,2024-06-05,10:44,4,12,5,44.78
49976,2024-03-13,16:40,1,2,4,39.94
49977,2024-07-19,09:51,2,2,6,5.26
49978,2024-02-19,10:17,4,15,3,24.04
49979,2024-06-19,11:18,5,13,7,20.78
49980,2024-08-09,11:06,5,15,2,17.28
49981,2024-04-07,10:53,3,3,3,29.42
49982,2024-07-02,18:43,3,4,3,6.23
49983,2024-08-05,16:22,4,8,10,5.22
49984,2024-04-25,16:11,2,8,7,16.55
49985,2024-03-23,11:06,3,5,6,33.7
49986,2024-07-29,11:19,2,14,2,35.08
49987,2024-06-05,10:22,4,5,7,9.73
49988,2024-06-20,14:25,1,12,6,23.04
49989,2024-02-23,12:24,3,11,4,11.52
49990,2024-07-13,11:12,4,11,9,29.87
49991,2024-07-23,18:25,2,12,2,5.55
49992,2024-04-17,13:20,2,11,3,4.83
49993,2024-01-24,10:15,4,7,7,22.4
49994,2024-02-28,10:51,1,17,10,37.38
49995,2024-03-06,13:48,3,11,8,27.25
49996,2024-04-08,13:46,5,11,8,14.12
49997,2024-05-20,11:05,1,7,1,13.07
49998,2024-06-19,15:08,4,16,9,24.01
49999,2024-02-23,10:10,1,25,6,34.15
50000,2024-02-13,14:34,1,5,1,8.2
50001,2024-04-09,18:32,2,14,1,11.24
50002,2024-08-02,11:59,5,17,6,20.46
50003,2024-03-02,14:21,4,6,9,24.89
50004,2024-06-18,09:17,1,6,5,32.66
50005,2024-03-26,12:18,1,1,5,27.82
50006,2024-07-28,14:08,4,9,10,10.05
50007,2024-02-15,09:33,5,3,9,38.21
50008,2024-04-01,09:38,4,22,5,23.63
50009,2024-02-10,08:45,3,19,5,36.29
50010,2024-03-18,16:04,5,25,9,3.18
50011,2024-07-15,15:14,3,18,7,18.51
50012,2024-08-02,12:41,1,14,7,31.29
50013,2024-07-01,13:35,1,14,6,44.74
50014,2024-02-14,18:55,4,15,8,14.66
50015,2024-01-18,11:39,5,16,2,31.74
50016,2024-05-15,10:02,3,1,2,11.51
50017,2024-04-24,16:25,1,7,1,40.5
50018,2024-08-09,15:17,1,16,6,28.37
50019,2024-02-02,09:49,5,4,6,31.97
50020,2024-01-30,11:13,2,24,6,11.87
50021,2024-07-15,08:45,5,18,2,22.17
50022,2024-05-22,12:48,5,8,10,33.03
50023,2024-03-09,09:21,3,19,4,5.16
50024,2024-05-04,08:26,4,14,4,33.37
50025,2024-03-02,08:54,1,16,3,31.99
50026,2024-04-15,15:25,1,25,9,40.02
50027,2024-04-30,11:48,3,8,9,32.92
50028,2024-06-18,17:32,1,3,5,12.2
50029,2024-05-27,13:38,1,5,9,10.52
50030,2024-04-03,10:11,1,19,2,9.02
50031,2024-04-30,17:01,5,10,3,24.86
50032,2024-06-30,12:28,5,10,6,16.5
50033,2024-05-13,13:50,2,14,6,26.57
50034,2024-07-31,18:10,4,21,5,34.29
50035,2024-05-13,10:50,5,13,1,21.86
50036,2024-07-01,09:26,1,9,9,29.16
50037,2024-05-02,11:18,5,3,2,35.3
50038,2024-08-06,15:50,1,15,2,3.69
50039,2024-07-12,10:15,4,5,6,2.91
50040,2024-03-24,14:22,3,10,5,17.49
50041,2024-07-19,15:26,4,3,6,6.76
50042,2024-01-14,13:38,3,19,3,32.29
50043,2024-08-22,13:43,2,10,10,25.87
50044,2024-08-10,15:40,1,16,4,4.5
50045,2024-06-21,11:33,2,11,9,31.05
50046,2024-08-09,10:07,3,16,8,27.33
50047,2024-08-08,08:50,3,1,4,9.79
50048,2024-05-06,12:38,5,18,9,25.8
50049,2024-05-27,10:27,5,15,1,28.94
50050,2024-08-31,14:23,1,11,10,12.23
50051,2024-05-09,17:33,5,17,2,29.62
50052,2024-04-28,17:24,4,13,8,39.19
50053,2024-08-09,09:35,3,23,8,31.09
50054,2024-05-17,13:57,3,15,4,6.5
50055,2024-05-24,16:14,5,4,3,32.78
50056,2024-02-11,17:57,5,2,6,5.14
50057,2024-06-22,15:59,2,22,8,17.88
50058,2024-02-20,12:46,5,18,6,4.28
50059,2024-01-10,13:51,4,18,4,14.04
50060,2024-07-16,13:33,5,22,2,12.75
50061,2024-06-29,11:42,2,18,4,5.61
50062,2024-06-03,16:35,2,21,8,44.26
50063,2024-07-05,17:42,3,20,5,8.59
50064,2024-01-11,12:01,4,7,3,3.83
50065,2024-02-18,17:40,2,11,4,30.81
50066,2024-07-14,11:12,1,6,7,31.31
50067,2024-08-23,09:06,4,21,10,44.93
50068,2024-08-06,13:51,5,22,7,40.91
50069,2024-04-05,12:57,1,7,9,9.47
50070,2024-02-17,10:43,3,1,1,3.51
50071,2024-03-20,10:46,2,17,8,30.95
50072,2024-02-26,14:37,2,13,1,18.06
50073,2024-02-14,14:47,1,6,7,29.42
50074,2024-08-24,17:43,1,9,1,6.04
50075,2024-08-19,15:29,1,14,7,40.15
50076,2024-06-25,15:33,1,24,8,27.88
50077,2024-08-06,17:41,1,2,7,33.71
50078,2024-01-21,15:27,3,3,2,40.14
50079,2024-08-22,13:44,1,5,2,12.64
50080,2024-07-07,16:18,1,13,5,31.52
50081,2024-05-24,18:16,2,7,5,2.92
50082,2024-01-17,09:20,4,2,8,8.12
50083,2024-01-04,08:47,5,19,4,29.17
50084,2024-04-05,16:15,3,1,8,33.25
50085,2024-04-21,10:42,2,6,8,26.33
50086,2024-01-02,08:51,5,1,6,2.59
50087,2024-02-21,09:40,4,5,9,40.64
50088,2024-08-15,11:53,1,23,9,13.98
50089,2024-05-21,10:48,5,16,10,36.33
50090,2024-04-08,15:17,3,23,5,2.97
50091,2024-08-30,18:06,2,5,8,17.06
50092,2024-05-11,17:06,5,23,8,16.98
50093,2024-05-02,14:10,5,11,4,37.61
50094,2024-05-22,12:55,1,24,4,39.16
50095,2024-05-23,08:03,1,22,8,21.3
50096,2024-04-06,08:30,5,17,1,16.37
50097,2024-06-26,09:24,2,9,10,34.03
50098,2024-02-02,10:08,4,16,4,2.87
50099,2024-06-29,16:44,2,24,4,27.25
50100,2024-03-16,16:47,5,22,4,41.28
50101,2024-02-24,15:51,3,7,1,25.86
50102,2024-07-14,09:22,3,14,10,28.93
50103,2024-07-15,18:49,4,21,4,24.24
50104,2024-03-05,10:57,1,12,2,34.19
50105,2024-07-08,10:50,3,11,6,7.24
50106,2024-07-18,13:45,2,12,6,20.28
50107,2024-05-01,14:04,2,11,6,20.44
50108,2024-07-04,10:16,2,12,6,16.24
50109,2024-02-04,16:39,4,18,9,28.6
50110,2024-01-22,12:49,4,22,9,25.0
50111,2024-02-03,17:58,3,18,9,11.0
50112,2024-05-19,14:55,5,8,3,23.57
50113,2024-05-10,17:23,1,13,7,21.76
50114,2024-05-19,17:01,5,1,3,7.57
50115,2024-05-07,17:06,2,20,9,3.04
50116,2024-05-29,09:29,3,25,10,40.69
50117,2024-04-22,11:47,4,2,5,23.09
50118,2024-08-16,08:31,5,15,5,12.09
50119,2024-06-24,08:16,2,9,4,43.2
50120,2024-02-18,13:14,1,3,6,27.51
50121,2024-07-04,17:00,1,7,9,13.44
50122,2024-06-26,17:23,2,8,9,36.09
50123,2024-08-12,14:44,2,3,4,22.17
50124,2024-07-03,09:09,5,5,4,23.45
50125,2024-06-17,08:28,3,12,1,7.16
50126,2024-08-29,16:40,3,7,4,19.57
50127,2024-07-31,14:23,2,20,9,10.72
50128,2024-03-26,14:35,4,25,4,5.08
50129,2024-03-05,09:45,1,3,6,7.7
50130,2024-01-14,16:56,4,21,5,12.84
50131,2024-08-08,09:15,5,12,6,11.13
50132,2024-06-03,18:19,2,14,5,3.74
50133,2024-01-05,09:27,3,19,2,15.28
50134,2024-08-10,08:02,4,12,9,17.8
50135,2024-06-03,11:34,3,9,6,39.82
50136,2024-03-23,13:39,1,18,7,28.62
50137,2024-08-19,14:36,3,21,5,16.95
50138,2024-06-24,13:15,1,8,2,44.89
50139,2024-03-04,14:22,2,22,4,32.71
50140,2024-07-23,11:42,1,5,8,21.77
50141,2024-01-18,16:54,4,2,8,19.35
50142,2024-07-07,08:03,3,2,8,36.26
50143,2024-08-29,16:00,5,24,7,26.74
50144,2024-06-12,16:24,2,3,1,10.13
50145,2024-07-30,13:00,2,19,1,37.45
50146,2024-03-17,13:36,5,22,9,30.91
50147,2024-04-08,14:34,4,19,2,27.26
50148,2024-06-19,15:25,3,13,8,21.16
50149,2024-05-22,09:00,4,13,9,39.04
50150,2024-01-05,11:02,5,10,1,7.2
50151,2024-07-23,14:44,2,18,4,36.98
50152,2024-02-03,14:51,3,7,6,19.44
50153,2024-06-20,18:39,5,12,2,9.62
50154,2024-04-23,13:32,5,5,6,5.91
50155,2024-05-13,09:50,4,16,4,9.51
50156,2024-04-10,09:41,2,15,5,4.24
50157,2024-07-20,12:28,5,3,2,9.75
50158,2024-06-01,08:39,1,23,9,28.18
50159,2024-08-09,10:54,5,3,2,30.8
50160,2024-01-11,09:36,3,9,10,30.69
50161,2024-07-28,09:03,1,25,10,21.12
50162,2024-02-08,11:19,5,24,7,30.95
50163,2024-06-30,18:24,2,20,4,8.19
50164,2024-01-16,10:36,2,6,6,28.59
50165,2024-01-16,08:22,2,9,8,32.42
50166,2024-04-10,14:36,3,16,7,26.45
50167,2024-03-03,10:27,4,20,1,44.03
50168,2024-08-30,11:16,2,22,7,4.58
50169,2024-04-01,14:16,5,6,4,14.07
50170,2024-04-13,18:04,5,19,7,25.69
50171,2024-02-02,08:32,4,7,2,15.04
50172,2024-04-15,08:13,5,16,5,22.19
50173,2024-02-20,08:27,5,4,2,10.5
50174,2024-01-12,17:23,4,11,3,16.27
50175,2024-03-25,13:16,5,5,2,22.82
50176,2024-05-03,16:38,2,5,7,16.39
50177,2024-07-29,09:27,1,23,4,33.78
50178,2024-04-30,17:54,4,10,7,8.69
50179,2024-08-14,09:45,4,17,1,8.29
50180,2024-04-05,11:50,4,6,8,40.22
50181,2024-04-29,12:06,5,22,9,16.29
50182,2024-03-29,14:56,1,14,9,40.42
50183,2024-05-05,12:14,1,24,10,11.09
50184,2024-06-18,16:39,3,25,6,22.59
50185,2024-07-07,08:24,5,15,8,3.02
50186,2024-08-26,09:13,4,18,10,25.69
50187,2024-03-05,18:17,1,20,1,10.12
50188,2024-08-07,11:30,5,20,8,29.38
50189,2024-01-07,17:51,2,14,6,24.45
50190,2024-01-14,12:58,5,1,1,29.49
50191,2024-08-06,09:32,4,20,10,35.74
50192,2024-01-20,10:44,1,12,6,23.48
50193,2024-05-28,08:02,3,12,5,10.18
50194,2024-02-14,17:22,5,2,9,13.44
50195,2024-01-10,15:40,4,1,10,20.55
50196,2024-08-26,18:50,3,15,9,26.88
50197,2024-05-25,08:15,5,22,9,14.67
50198,2024-01-26,13:00,3,23,9,24.46
50199,2024-02-01,10:48,2,17,8,3.19
50200,2024-07-23,15:05,3,21,6,32.21
50201,2024-03-23,16:33,1,16,1,12.91
50202,2024-03-12,17:19,1,14,5,10.67
50203,2024-06-11,16:18,4,15,3,14.34
50204,2024-06-20,14:44,3,5,8,14.96
50205,2024-05-24,16:16,5,18,7,44.9
50206,2024-07-14,09:06,3,21,4,24.45
50207,2024-01-30,08:29,2,24,1,3.64
50208,2024-04-30,11:05,3,16,9,17.3
50209,2024-01-21,09:19,1,6,5,25.84
50210,2024-06-27,14:09,3,24,8,32.64
50211,2024-07-10,17:53,2,22,8,37.74
50212,2024-02-20,11:48,2,14,3,34.87
50213,2024-08-30,18:11,2,19,6,25.45
50214,2024-08-15,17:26,1,23,9,17.94
50215,2024-06-26,13:02,1,19,4,31.6
50216,2024-02-11,10:08,3,12,8,10.87
50217,2024-04-21,10:27,2,17,2,26.97
50218,2024-07-04,09:40,3,24,10,15.17
50219,2024-02-03,09:13,2,18,2,34.31
50220,2024-07-25,11:30,4,10,3,19.95
50221,2024-07-11,13:50,3,25,1,43.2
50222,2024-01-29,14:04,4,14,3,7.68
50223,2024-02-20,12:35,4,18,3,14.35
50224,2024-06-10,14:37,3,11,9,12.76
50225,2024-07-03,09:36,1,5,5,13.59
50226,2024-07-17,16:23,3,11,7,26.28
50227,2024-01-13,15:11,5,6,4,11.16
50228,2024-06-13,15:44,2,9,1,28.15
50229,2024-05-08,16:54,2,17,5,20.26
50230,2024-06-24,08:46,2,23,2,13.94
50231,2024-03-28,10:59,2,14,2,35.06
50232,2024-06-18,18:53,1,6,4,38.3
50233,2024-04-07,13:01,5,23,8,31.47
50234,2024-05-29,15:41,2,25,9,15.63
50235,2024-07-12,17:15,5,11,7,25.38
50236,2024-03-01,14:15,1,8,1,42.32
50237,2024-02-17,10:42,4,5,3,10.96
50238,2024-01-28,14:09,5,15,1,29.17
50239,2024-07-04,17:43,3,1,1,44.68
50240,2024-05-28,16:41,4,22,1,24.74
50241,2024-05-23,09:42,3,3,3,22.23
50242,2024-01-17,17:11,1,23,9,41.32
50243,2024-05-14,16:59,4,18,9,8.71
50244,2024-03-18,15:26,4,2,7,12.75
50245,2024-02-23,14:54,4,5,2,32.08
50246,2024-06-19,11:39,4,5,6,10.79
50247,2024-01-28,13:26,4,25,5,31.28
50248,2024-07-09,16:12,3,16,4,38.99
50249,2024-01-04,11:23,3,9,4,37.65
50250,2024-03-13,15:50,4,14,6,30.12
50251,2024-06-08,09:29,5,14,6,24.55
50252,2024-02-01,08:15,5,11,4,40.0
50253,2024-06-03,17:30,1,16,9,37.68
50254,2024-05-15,13:19,1,18,3,22.25
50255,2024-03-21,08:00,2,9,9,6.87
50256,2024-05-09,16:55,4,7,1,42.88
50257,2024-02-19,18:12,1,1,2,28.54
50258,2024-06-16,17:13,2,24,2,8.42
50259,2024-05-24,12:57,3,20,9,39.45
50260,2024-07-15,09:34,3,15,10,2.85
50261,2024-05-04,16:45,3,7,2,2.72
50262,2024-05-12,14:48,1,11,5,6.44
50263,2024-05-06,09:23,2,6,2,22.68
50264,2024-05-15,13:49,5,22,9,15.38
50265,2024-04-09,13:42,5,23,9,30.55
50266,2024-01-24,17:53,5,13,9,22.73
50267,2024-02-13,09:07,1,8,8,42.27
50268,2024-04-24,17:27,3,20,6,30.44
50269,2024-07-21,08:50,1,18,3,23.44
50270,2024-06-06,16:51,5,17,9,35.92
50271,2024-03-11,11:12,4,17,7,13.46
50272,2024-01-03,15:46,3,24,4,23.07
50273,2024-05-23,16:39,2,23,9,34.52
50274,2024-08-04,14:25,1,24,6,26.67
50275,2024-07-07,10:57,3,10,2,41.45
50276,2024-07-26,12:29,5,15,7,17.69
50277,2024-08-01,11:23,2,21,2,27.62
50278,2024-05-10,11:56,5,3,8,9.55
50279,2024-08-13,15:08,1,19,9,41.88
50280,2024-03-08,16:09,1,18,6,28.87
50281,2024-03-29,12:18,2,7,5,11.24
50282,2024-04-21,08:34,4,20,8,20.45
50283,2024-08-10,16:51,3,5,10,9.42
50284,2024-06-24,18:00,2,3,9,28.85
50285,2024-01-24,14:24,4,2,7,15.92
50286,2024-03-24,17:33,4,18,5,8.82
50287,2024-04-07,09:15,3,3,10,38.98
50288,2024-07-11,17:50,3,11,6,30.02
50289,2024-01-14,18:16,4,21,8,25.13
50290,2024-06-14,15:38,4,15,5,15.26
50291,2024-04-25,15:26,4,10,8,4.69
50292,2024-08-28,09:30,5,19,4,24.84
50293,2024-07-31,15:25,1,22,9,30.65
50294,2024-04-03,16:27,4,7,5,29.08
50295,2024-04-22,15:24,2,11,6,2.55
50296,2024-05-09,12:44,2,22,7,4.42
50297,2024-02-20,09:24,1,24,10,30.17
50298,2024-05-11,17:11,2,6,5,16.59
50299,2024-08-09,16:55,2,16,2,18.34
50300,2024-02-19,15:58,1,11,4,2.53
50301,2024-05-20,11:34,4,2,6,15.03
50302,2024-08-26,08:47,4,17,8,36.42
50303,2024-05-14,10:04,4,25,10,29.77
50304,2024-03-16,09:57,5,10,6,18.78
50305,2024-02-11,10:16,2,13,10,5.95
50306,2024-03-28,13:41,3,20,1,19.21
50307,2024-05-18,17:42,4,7,2,20.49
50308,2024-07-02,14:24,2,16,2,11.83
50309,2024-08-17,09:40,5,7,4,36.51
50310,2024-05-20,18:20,4,10,1,28.01
50311,2024-01-23,17:09,5,19,2,20.06
50312,2024-07-18,10:59,5,22,5,15.25
50313,2024-01-28,08:04,4,24,1,30.3
50314,2024-01-10,10:16,3,21,7,44.8
50315,2024-04-17,08:34,3,20,3,29.64
50316,2024-05-13,10:44,4,20,4,26.1
50317,2024-07-01,09:17,4,5,9,10.73
50318,2024-08-23,09:24,2,25,3,3.98
50319,2024-06-09,08:54,1,17,2,23.73
50320,2024-03-07,12:14,1,12,2,25.96
50321,2024-03-21,11:53,3,2,5,33.51
50322,2024-02-05,14:35,1,8,7,32.34
50323,2024-05-07,18:39,1,4,5,41.31
50324,2024-02-29,10:13,5,3,5,19.16
50325,2024-04-13,15:30,3,11,2,19.01
50326,2024-07-14,17:41,5,21,9,42.59
50327,2024-08-28,17:57,4,9,5,24.79
50328,2024-03-15,14:19,1,1,2,7.82
50329,2024-02-21,08:54,4,11,4,41.82
50330,2024-04-25,17:42,1,10,2,40.79
50331,2024-08-30,13:35,4,18,1,38.5
50332,2024-05-17,08:03,5,20,5,36.38
50333,2024-07-23,17:58,4,14,4,13.92
50334,2024-04-28,12:48,5,6,8,36.4
50335,2024-05-22,10:12,4,7,1,23.21
50336,2024-06-01,09:02,3,8,5,12.27
50337,2024-06-07,09:31,1,15,7,16.38
50338,2024-04-09,09:13,2,4,7,10.87
